gold_id,latitude,longitude
Go0570890,38.5376,-121.7644
Go0570891,38.5376,-121.7644
Go0570892,38.5376,-121.7644
Go0570893,38.5376,-121.7644
Go0570914,38.7752789049631,-4.84291773774981
Go0570919,38.7752268316595,-4.84176676414705
Go0571298,38.7752268316595,-4.84176676414705
Go0571299,38.7752268316595,-4.84176676414705
Go0571300,38.7752268316595,-4.84176676414705
Go0571301,38.7752268316595,-4.84176676414705
Go0571302,38.7752268316595,-4.84176676414705
Go0571304,42.5,-72.2
Go0579162,40.4479,-3.7217
Go0579240,34.414,-119.849
Go0579242,33.5767,-102.0852
Go0579243,33.5767,-102.0852
Go0579245,33.5767,-102.0852
Go0579246,33.5767,-102.0852
Go0579247,33.5767,-102.0852
Go0579248,33.5767,-102.0852
Go0579249,33.5767,-102.0852
Go0579250,33.5767,-102.0852
Go0579251,33.5767,-102.0852
Go0579252,33.5767,-102.0852
Go0579253,33.5767,-102.0852
Go0579254,33.5766,-102.0852
Go0579255,33.5767,-102.0852
Go0579256,33.5767,-102.0852
Go0579257,33.5767,-102.0852
Go0579258,33.5767,-102.0852
Go0579259,33.5767,-102.0852
Go0579260,33.5767,-102.0852
Go0579261,33.5767,-102.0852
Go0579262,33.5767,-102.0852
Go0579263,33.5767,-102.0852
Go0579264,33.5767,-102.0852
Go0579265,33.5767,-102.0852
Go0579266,33.5767,-102.0852
Go0579267,33.5767,-102.0852
Go0579268,33.5767,-102.0852
Go0579269,33.5767,-102.0852
Go0579270,33.5767,-102.0852
Go0579271,33.5767,-102.0852
Go0579272,33.5767,-102.0852
Go0579273,33.5767,-102.0852
Go0579274,33.5767,-102.0852
Go0579275,33.5767,-102.0852
Go0579276,33.5767,-102.0852
Go0579277,33.5767,-102.0852
Go0579278,33.5767,-102.0852
Go0579279,33.5767,-102.0852
Go0579280,33.5767,-102.0852
Go0579281,33.5767,-102.0852
Go0579282,33.5767,-102.0852
Go0579283,33.5767,-102.0852
Go0579284,33.5767,-102.0852
Go0579285,33.5767,-102.0852
Go0579286,33.5767,-102.0852
Go0579287,33.5767,-102.0852
Go0579288,33.5767,-102.0852
Go0579289,33.5767,-102.0852
Go0579290,33.5767,-102.0852
Go0579291,33.5767,-102.0852
Go0579292,33.5767,-102.0852
Go0579293,33.5767,-102.0852
Go0579294,33.5767,-102.0852
Go0579295,33.5767,-102.0852
Go0579296,33.5767,-102.0852
Go0579297,33.5767,-102.0852
Go0579298,33.5767,-102.0852
Go0579299,33.5767,-102.0852
Go0579300,33.5767,-102.0852
Go0579301,33.5767,-102.0852
Go0579302,33.5767,-102.0852
Go0579303,33.5767,-102.0852
Go0579304,33.5767,-102.0852
Go0579305,33.5767,-102.0852
Go0579306,33.5767,-102.0852
Go0579307,33.5767,-102.0852
Go0579308,33.5767,-102.0852
Go0579309,33.5767,-102.0852
Go0579310,33.5767,-102.0852
Go0579311,33.5767,-102.0852
Go0579312,33.5767,-102.0852
Go0579313,33.5767,-102.0852
Go0579314,33.5767,-102.0852
Go0579315,33.5767,-102.0852
Go0579316,33.5767,-102.0852
Go0579317,33.5767,-102.0852
Go0579318,33.5767,-102.0852
Go0579319,33.5767,-102.0852
Go0579320,33.5767,-102.0852
Go0579321,33.5767,-102.0852
Go0579322,33.5767,-102.0852
Go0579323,33.5767,-102.0852
Go0579324,33.5767,-102.0852
Go0579325,33.5767,-102.0852
Go0579326,33.5767,-102.0852
Go0579327,33.5767,-102.0852
Go0579328,33.5767,-102.0852
Go0579329,33.5767,-102.0852
Go0579330,33.5767,-102.0852
Go0579331,33.5767,-102.0852
Go0579332,33.5767,-102.0852
Go0579333,33.5767,-102.0852
Go0579334,33.5767,-102.0852
Go0579335,33.5767,-102.0852
Go0579336,33.5767,-102.0852
Go0579337,33.5767,-102.0852
Go0579338,33.5767,-102.0852
Go0579339,33.5767,-102.0852
Go0579340,33.5767,-102.0852
Go0579341,33.5767,-102.0852
Go0579342,33.5767,-102.0852
Go0579343,33.5767,-102.0852
Go0579344,33.5767,-102.0852
Go0579345,33.5767,-102.0852
Go0579346,33.5767,-102.0852
Go0579347,33.5767,-102.0852
Go0579348,33.5767,-102.0852
Go0579349,33.5767,-102.0852
Go0579350,33.5767,-102.0852
Go0579351,33.5767,-102.0852
Go0579352,33.5767,-102.0852
Go0579353,33.5767,-102.0852
Go0579354,33.5767,-102.0852
Go0579355,33.5767,-102.0852
Go0579356,33.5767,-102.0852
Go0579357,33.5767,-102.0852
Go0579358,33.5767,-102.0852
Go0579359,33.5767,-102.0852
Go0579360,33.5767,-102.0852
Go0579361,33.5767,-102.0852
Go0579362,33.5767,-102.0852
Go0579363,33.5767,-102.0852
Go0579364,33.5767,-102.0852
Go0579365,33.5767,-102.0852
Go0579366,33.5767,-102.0852
Go0579367,33.5767,-102.0852
Go0579368,33.5767,-102.0852
Go0579369,33.5767,-102.0852
Go0579370,33.5767,-102.0852
Go0579371,33.5767,-102.0852
Go0579372,33.5767,-102.0852
Go0579373,33.5767,-102.0852
Go0579374,33.5767,-102.0852
Go0579375,33.5767,-102.0852
Go0579376,33.5767,-102.0852
Go0579377,33.5767,-102.0852
Go0579378,33.5767,-102.0852
Go0579379,33.5767,-102.0852
Go0579380,33.5767,-102.0852
Go0579381,33.5767,-102.0852
Go0579382,33.5767,-102.0852
Go0579384,33.5767,-102.0852
Go0579385,33.5767,-102.0852
Go0579386,33.5767,-102.0852
Go0579387,33.5767,-102.0852
Go0579388,33.5767,-102.0852
Go0579389,33.5767,-102.0852
Go0579390,33.5767,-102.0852
Go0579391,33.5767,-102.0852
Go0579392,33.5767,-102.0852
Go0579393,33.5767,-102.0852
Go0579394,33.5767,-102.0852
Go0579395,33.5767,-102.0852
Go0579396,33.5767,-102.0852
Go0579397,33.5767,-102.0852
Go0579398,33.5767,-102.0852
Go0579399,33.5767,-102.0852
Go0579400,33.5767,-102.0852
Go0579401,33.5767,-102.0852
Go0579402,33.5767,-102.0852
Go0579403,33.5767,-102.0852
Go0579404,33.5767,-102.0852
Go0579405,33.5767,-102.0852
Go0579406,33.5767,-102.0852
Go0579407,33.5767,-102.0852
Go0579408,33.5767,-102.0852
Go0579409,33.5767,-102.0852
Go0579410,33.5767,-102.0852
Go0579411,33.5767,-102.0852
Go0579412,33.5767,-102.0852
Go0579413,33.5767,-102.0852
Go0579414,33.5767,-102.0852
Go0579415,33.5767,-102.0852
Go0579416,33.5767,-102.0852
Go0579417,33.5767,-102.0852
Go0579418,33.5767,-102.0852
Go0579419,33.5767,-102.0852
Go0579420,33.5767,-102.0852
Go0579421,33.5767,-102.0852
Go0579422,33.5767,-102.0852
Go0579423,33.5767,-102.0852
Go0579424,33.5767,-102.0852
Go0579425,33.5767,-102.0852
Go0579426,33.5767,-102.0852
Go0579427,33.5767,-102.0852
Go0579428,33.5767,-102.0852
Go0579429,33.5767,-102.0852
Go0579430,33.5767,-102.0852
Go0579431,33.5767,-102.0852
Go0579432,33.5767,-102.0852
Go0579433,33.5767,-102.0852
Go0579434,33.5767,-102.0852
Go0579435,33.5767,-102.0852
Go0579436,33.5767,-102.0852
Go0579437,33.5767,-102.0852
Go0579438,33.5767,-102.0852
Go0579439,33.5767,-102.0852
Go0579440,33.5767,-102.0852
Go0579441,33.5767,-102.0852
Go0579442,33.5767,-102.0852
Go0579443,33.5767,-102.0852
Go0579444,33.5767,-102.0852
Go0579445,33.5767,-102.0852
Go0579446,33.5767,-102.0852
Go0579447,33.5767,-102.0852
Go0579448,33.5767,-102.0852
Go0579449,33.5767,-102.0852
Go0579450,33.5767,-102.0852
Go0579451,33.5767,-102.0852
Go0579452,33.5767,-102.0852
Go0579453,33.5767,-102.0852
Go0579454,33.5767,-102.0852
Go0579455,33.5767,-102.0852
Go0579456,33.5767,-102.0852
Go0579457,33.5767,-102.0852
Go0579458,33.5767,-102.0852
Go0579459,33.5767,-102.0852
Go0579460,33.5767,-102.0852
Go0579461,33.5767,-102.0852
Go0579462,33.5767,-102.0852
Go0579463,33.5767,-102.0852
Go0579464,33.5767,-102.0852
Go0579465,33.5767,-102.0852
Go0579466,33.5767,-102.0852
Go0579467,33.5767,-102.0852
Go0579468,33.5767,-102.0852
Go0579469,33.5767,-102.0852
Go0579470,33.5767,-102.0852
Go0579471,33.5767,-102.0852
Go0579472,33.5767,-102.0852
Go0579473,33.5767,-102.0852
Go0579474,33.5767,-102.0852
Go0579475,33.5767,-102.0852
Go0579476,33.5767,-102.0852
Go0579477,33.5767,-102.0852
Go0579478,33.5767,-102.0852
Go0579479,33.5767,-102.0852
Go0579480,33.5767,-102.0852
Go0579481,33.5767,-102.0852
Go0579482,33.5767,-102.0852
Go0579483,33.5767,-102.0852
Go0579484,33.5767,-102.0852
Go0579485,33.5767,-102.0852
Go0579486,33.5767,-102.0852
Go0579487,33.5767,-102.0852
Go0579488,33.5767,-102.0852
Go0579489,33.5767,-102.0852
Go0579490,33.5767,-102.0852
Go0579491,33.5767,-102.0852
Go0579492,33.5767,-102.0852
Go0579493,33.5767,-102.0852
Go0579494,33.5767,-102.0852
Go0579495,33.5767,-102.0852
Go0579496,33.5767,-102.0852
Go0579497,33.5767,-102.0852
Go0579498,33.5767,-102.0852
Go0579499,33.5767,-102.0852
Go0579500,33.5767,-102.0852
Go0579501,33.5767,-102.0852
Go0579502,33.5767,-102.0852
Go0579503,33.5767,-102.0852
Go0579504,33.5767,-102.0852
Go0579505,33.5767,-102.0852
Go0579506,33.5767,-102.0852
Go0579507,33.5767,-102.0852
Go0579508,33.5767,-102.0852
Go0579509,33.5767,-102.0852
Go0579510,33.5767,-102.0852
Go0579511,33.5767,-102.0852
Go0579512,33.5767,-102.0852
Go0579513,33.5767,-102.0852
Go0579514,33.5767,-102.0852
Go0579515,33.5767,-102.0852
Go0579516,33.5767,-102.0852
Go0579517,33.5767,-102.0852
Go0579518,33.5767,-102.0852
Go0579519,33.5767,-102.0852
Go0579520,33.5767,-102.0852
Go0579521,33.5767,-102.0852
Go0579522,33.5767,-102.0852
Go0579523,33.5767,-102.0852
Go0579524,33.5767,-102.0852
Go0579525,33.5767,-102.0852
Go0579526,33.5767,-102.0852
Go0579527,33.5767,-102.0852
Go0579528,33.5767,-102.0852
Go0579529,33.5767,-102.0852
Go0579530,33.5767,-102.0852
Go0579531,33.5767,-102.0852
Go0579532,33.5767,-102.0852
Go0579533,33.5767,-102.0852
Go0579534,33.5767,-102.0852
Go0579535,33.5767,-102.0852
Go0579536,33.5767,-102.0852
Go0579537,33.5767,-102.0852
Go0579538,33.5767,-102.0852
Go0579539,33.5767,-102.0852
Go0579540,33.5767,-102.0852
Go0579541,33.5767,-102.0852
Go0579542,33.5767,-102.0852
Go0579543,33.5767,-102.0852
Go0579544,33.5767,-102.0852
Go0579545,33.5767,-102.0852
Go0579546,33.5767,-102.0852
Go0579547,33.5767,-102.0852
Go0579548,33.5767,-102.0852
Go0579549,33.5767,-102.0852
Go0579550,33.5767,-102.0852
Go0579551,33.5767,-102.0852
Go0579552,33.5767,-102.0852
Go0579553,33.5767,-102.0852
Go0579554,33.5767,-102.0852
Go0579555,33.5767,-102.0852
Go0579557,33.5767,-102.0852
Go0579558,33.5767,-102.0852
Go0579559,33.5767,-102.0852
Go0579560,33.5767,-102.0852
Go0579561,33.5767,-102.0852
Go0579562,33.5767,-102.0852
Go0579563,33.5767,-102.0852
Go0579564,33.5767,-102.0852
Go0579565,33.5767,-102.0852
Go0579566,33.5767,-102.0852
Go0579567,33.5767,-102.0852
Go0579568,33.5767,-102.0852
Go0579569,33.5767,-102.0852
Go0579570,33.5767,-102.0852
Go0579571,33.5766,-102.0852
Go0579572,33.5767,-102.0852
Go0579573,33.5767,-102.0852
Go0579574,33.5767,-102.0852
Go0579575,33.5767,-102.0852
Go0579576,33.5767,-102.0852
Go0579577,33.5767,-102.0852
Go0579578,33.5767,-102.0852
Go0579579,33.5767,-102.0852
Go0579580,33.5767,-102.0852
Go0579581,33.5767,-102.0852
Go0579582,33.5767,-102.0852
Go0579583,33.5767,-102.0852
Go0579584,33.5767,-102.0852
Go0579585,33.5767,-102.0852
Go0579586,33.5767,-102.0852
Go0579587,33.5767,-102.0852
Go0579588,33.5767,-102.0852
Go0579589,33.5767,-102.0852
Go0579590,33.5767,-102.0852
Go0579591,33.5767,-102.0852
Go0579592,33.5767,-102.0852
Go0579593,33.5767,-102.0852
Go0579594,33.5767,-102.0852
Go0579595,33.5767,-102.0852
Go0579596,33.5767,-102.0852
Go0579597,33.5767,-102.0852
Go0579598,33.5767,-102.0852
Go0579599,33.5767,-102.0852
Go0579600,33.5767,-102.0852
Go0579601,33.5767,-102.0852
Go0579602,33.5767,-102.0852
Go0579603,33.5767,-102.0852
Go0579604,33.5767,-102.0852
Go0579605,33.5767,-102.0852
Go0579606,33.5767,-102.0852
Go0579608,33.5767,-102.0852
Go0579609,33.5767,-102.0852
Go0579610,33.5767,-102.0852
Go0579611,33.5767,-102.0852
Go0579612,33.5767,-102.0852
Go0579613,33.5767,-102.0852
Go0579614,33.5767,-102.0852
Go0579615,33.5767,-102.0852
Go0579616,33.5767,-102.0852
Go0579617,33.5767,-102.0852
Go0579618,33.5767,-102.0852
Go0579619,33.5767,-102.0852
Go0579620,33.5767,-102.0852
Go0579621,33.5767,-102.0852
Go0579622,33.5767,-102.0852
Go0579623,33.5767,-102.0852
Go0579624,33.5767,-102.0852
Go0579625,33.5767,-102.0852
Go0579626,33.5767,-102.0852
Go0579627,33.5767,-102.0852
Go0579628,33.5767,-102.0852
Go0579629,33.5767,-102.0852
Go0579630,33.5767,-102.0852
Go0579631,33.5767,-102.0852
Go0579632,33.5767,-102.0852
Go0579633,33.5767,-102.0852
Go0579634,33.5767,-102.0852
Go0579635,33.5767,-102.0852
Go0579636,33.5767,-102.0852
Go0579637,33.5767,-102.0852
Go0579638,33.5767,-102.0852
Go0579639,33.5767,-102.0852
Go0579640,33.5767,-102.0852
Go0579641,33.5767,-102.0852
Go0579642,33.5767,-102.0852
Go0579643,33.5767,-102.0852
Go0579644,33.5767,-102.0852
Go0579645,33.5767,-102.0852
Go0579646,33.5767,-102.0852
Go0579647,33.5767,-102.0852
Go0580064,33.5767,-102.0852
Go0580065,33.5767,-102.0852
Go0580066,33.5767,-102.0852
Go0580067,33.5767,-102.0852
Go0580068,33.5767,-102.0852
Go0580069,33.5767,-102.0852
Go0580070,33.5767,-102.0852
Go0580071,33.5767,-102.0852
Go0580072,33.5767,-102.0852
Go0580073,33.5767,-102.0852
Go0580074,33.5767,-102.0852
Go0580075,33.5767,-102.0852
Go0580076,33.5767,-102.0852
Go0580077,33.5767,-102.0852
Go0580078,33.5767,-102.0852
Go0580079,33.5767,-102.0852
Go0580080,33.5767,-102.0852
Go0580082,33.5767,-102.0852
Go0580083,33.5767,-102.0852
Go0580084,33.5767,-102.0852
Go0580085,33.5767,-102.0852
Go0580086,33.5767,-102.0852
Go0580087,33.5767,-102.0852
Go0580088,33.5767,-102.0852
Go0580089,33.5767,-102.0852
Go0580090,33.5767,-102.0852
Go0580091,33.5767,-102.0852
Go0580092,33.5767,-102.0852
Go0580093,33.5767,-102.0852
Go0580094,33.5767,-102.0852
Go0580095,33.5767,-102.0852
Go0580096,33.5767,-102.0852
Go0580097,33.5767,-102.0852
Go0580098,33.5767,-102.0852
Go0580099,33.5767,-102.0852
Go0580100,33.5767,-102.0852
Go0580101,33.5767,-102.0852
Go0580102,33.5767,-102.0852
Go0580103,33.5767,-102.0852
Go0580104,33.5767,-102.0852
Go0580105,33.5767,-102.0852
Go0580106,33.5767,-102.0852
Go0580107,33.5767,-102.0852
Go0580108,33.5767,-102.0852
Go0580109,33.5767,-102.0852
Go0580110,33.5767,-102.0852
Go0580111,33.5767,-102.0852
Go0580112,33.5767,-102.0852
Go0580113,33.5767,-102.0852
Go0580114,33.5767,-102.0852
Go0580115,33.5767,-102.0852
Go0580116,33.5767,-102.0852
Go0580117,33.5767,-102.0852
Go0580118,33.5767,-102.0852
Go0580119,33.5767,-102.0852
Go0580120,33.5767,-102.0852
Go0580121,33.5767,-102.0852
Go0580122,33.5767,-102.0852
Go0580123,33.5767,-102.0852
Go0580124,33.5767,-102.0852
Go0580125,33.5767,-102.0852
Go0580126,33.5767,-102.0852
Go0580127,33.5767,-102.0852
Go0580128,33.5767,-102.0852
Go0580129,33.5767,-102.0852
Go0580130,33.5767,-102.0852
Go0580131,33.5767,-102.0852
Go0580132,33.5767,-102.0852
Go0580133,33.5767,-102.0852
Go0580134,33.5767,-102.0852
Go0580135,33.5767,-102.0852
Go0580136,33.5767,-102.0852
Go0580137,33.5767,-102.0852
Go0580138,33.5767,-102.0852
Go0580139,33.5767,-102.0852
Go0580140,33.5767,-102.0852
Go0580141,33.5767,-102.0852
Go0580142,33.5767,-102.0852
Go0580143,33.5767,-102.0852
Go0580144,33.5767,-102.0852
Go0580145,33.5767,-102.0852
Go0580146,33.5767,-102.0852
Go0580147,33.5767,-102.0852
Go0580148,33.5767,-102.0852
Go0580149,33.5767,-102.0852
Go0580150,33.5767,-102.0852
Go0580151,33.5767,-102.0852
Go0580152,33.5767,-102.0852
Go0580153,33.5767,-102.0852
Go0580154,33.5767,-102.0852
Go0580155,33.5767,-102.0852
Go0580370,30.591,100.138
Go0580371,36.145,97.007
Go0580372,29.369,100.829
Go0580396,-35.8361,136.8553
Go0580397,-35.607,138.2381
Go0580398,-41.2738,145.6147
Go0580399,-41.2738,145.6148
Go0580400,-35.6069,138.2404
Go0580401,-41.475,145.4575
Go0580402,-41.4758,145.4605
Go0580403,-35.9512,136.7097
Go0580404,-35.6069,138.2385
Go0580406,50.124833,-106.34117
Go0580407,50.124833,-106.34117
Go0580408,36.600831,-119.510868
Go0580409,36.600831,-119.510868
Go0580410,36.600831,-119.510868
Go0580411,36.600831,-119.510868
Go0580412,36.600831,-119.510868
Go0580413,36.600831,-119.510868
Go0580414,36.600831,-119.510868
Go0580415,36.600831,-119.510868
Go0580416,36.600831,-119.510868
Go0580417,36.600831,-119.510868
Go0580418,36.600831,-119.510868
Go0580419,36.600831,-119.510868
Go0580420,-66.472102,110.547559
Go0580421,-54.63138889,158.8708333
Go0580423,-66.472102,110.547559
Go0580455,44.8164,-93.4286
Go0580552,42.5,-72.2
Go0580553,46.2804,-119.2752
Go0582520,31.4387,-83.5802
Go0582521,31.4387,-83.5802
Go0582522,31.4387,-83.5802
Go0582523,31.4387,-83.5802
Go0582524,31.4387,-83.5802
Go0582525,31.4387,-83.5802
Go0582526,31.4387,-83.5802
Go0582527,31.4387,-83.5802
Go0582528,31.4387,-83.5802
Go0582529,31.4387,-83.5802
Go0582530,31.4387,-83.5802
Go0582531,31.4387,-83.5802
Go0582532,31.4387,-83.5802
Go0582533,31.4387,-83.5802
Go0582534,31.4387,-83.5802
Go0582535,31.4387,-83.5802
Go0582536,31.4387,-83.5802
Go0582537,31.4387,-83.5802
Go0582538,31.4387,-83.5802
Go0582539,31.4387,-83.5802
Go0582540,31.4387,-83.5802
Go0582541,31.4387,-83.5802
Go0582542,31.4387,-83.5802
Go0582543,31.4387,-83.5802
Go0582544,31.4387,-83.5802
Go0582545,31.4387,-83.5802
Go0582546,31.4387,-83.5802
Go0582547,31.4387,-83.5802
Go0582548,31.4387,-83.5802
Go0582549,31.4387,-83.5802
Go0582550,31.4387,-83.5802
Go0582551,31.4387,-83.5802
Go0582552,31.4387,-83.5802
Go0582553,31.4387,-83.5802
Go0582554,31.4387,-83.5802
Go0582555,31.4387,-83.5802
Go0582556,31.4387,-83.5802
Go0582557,31.4387,-83.5802
Go0582558,31.4387,-83.5802
Go0582559,31.4387,-83.5802
Go0582560,31.4387,-83.5802
Go0582561,31.4387,-83.5802
Go0582562,31.4387,-83.5802
Go0582563,31.4387,-83.5802
Go0582564,31.4387,-83.5802
Go0582565,31.4387,-83.5802
Go0582566,31.4387,-83.5802
Go0582567,31.4387,-83.5802
Go0582568,31.4387,-83.5802
Go0582569,31.4387,-83.5802
Go0582570,31.4387,-83.5802
Go0582571,31.4387,-83.5802
Go0582572,31.4387,-83.5802
Go0582573,31.4387,-83.5802
Go0582574,31.4387,-83.5802
Go0582575,31.4387,-83.5802
Go0582576,31.4387,-83.5802
Go0582577,31.4387,-83.5802
Go0582578,31.4387,-83.5802
Go0582579,31.4387,-83.5802
Go0582580,31.4387,-83.5802
Go0582581,31.4387,-83.5802
Go0582582,31.4387,-83.5802
Go0582583,31.4387,-83.5802
Go0582584,31.4387,-83.5802
Go0582585,31.4387,-83.5802
Go0582586,31.4387,-83.5802
Go0582587,31.4387,-83.5802
Go0582588,31.4387,-83.5802
Go0582589,31.4387,-83.5802
Go0582590,31.4387,-83.5802
Go0582591,31.4387,-83.5802
Go0582592,31.4387,-83.5802
Go0582593,31.4387,-83.5802
Go0582594,31.4387,-83.5802
Go0582595,31.4387,-83.5802
Go0582596,31.4387,-83.5802
Go0582597,31.4387,-83.5802
Go0582598,31.4387,-83.5802
Go0582599,31.4387,-83.5802
Go0582600,31.4387,-83.5802
Go0582601,31.4387,-83.5802
Go0582602,31.4387,-83.5802
Go0582603,31.4387,-83.5802
Go0582604,31.4387,-83.5802
Go0582605,31.4387,-83.5802
Go0582606,31.4387,-83.5802
Go0582607,31.4387,-83.5802
Go0582608,31.4387,-83.5802
Go0582609,31.4387,-83.5802
Go0582610,31.4387,-83.5802
Go0582611,31.4387,-83.5802
Go0582612,31.4387,-83.5802
Go0582613,31.4387,-83.5802
Go0582614,31.4387,-83.5802
Go0582615,31.4387,-83.5802
Go0582616,31.4387,-83.5802
Go0582617,31.4387,-83.5802
Go0582618,31.4387,-83.5802
Go0582619,31.4387,-83.5802
Go0582620,31.4387,-83.5802
Go0582621,31.4387,-83.5802
Go0582622,31.4387,-83.5802
Go0582623,31.4387,-83.5802
Go0582624,31.4387,-83.5802
Go0582625,31.4387,-83.5802
Go0582626,31.4387,-83.5802
Go0582627,31.4387,-83.5802
Go0582628,31.4387,-83.5802
Go0582629,31.4387,-83.5802
Go0582630,31.4387,-83.5802
Go0582631,31.4387,-83.5802
Go0582632,31.4387,-83.5802
Go0582633,31.4387,-83.5802
Go0582634,31.4387,-83.5802
Go0582635,31.4387,-83.5802
Go0582636,31.4387,-83.5802
Go0582637,31.4387,-83.5802
Go0582638,31.4387,-83.5802
Go0582639,31.4387,-83.5802
Go0582640,31.4387,-83.5802
Go0582641,31.4387,-83.5802
Go0582642,31.4387,-83.5802
Go0582643,31.4387,-83.5802
Go0582644,31.4387,-83.5802
Go0582645,31.4387,-83.5802
Go0582646,31.4387,-83.5802
Go0582647,31.4387,-83.5802
Go0582648,31.4387,-83.5802
Go0582649,31.4387,-83.5802
Go0582650,31.4387,-83.5802
Go0582651,31.4387,-83.5802
Go0582652,31.4387,-83.5802
Go0582653,31.4387,-83.5802
Go0582654,31.4387,-83.5802
Go0582655,31.4387,-83.5802
Go0582656,31.4387,-83.5802
Go0582657,31.4387,-83.5802
Go0582658,31.4387,-83.5802
Go0582659,31.4387,-83.5802
Go0582660,31.4387,-83.5802
Go0582661,31.4387,-83.5802
Go0582662,31.4387,-83.5802
Go0582663,31.4387,-83.5802
Go0582664,31.4387,-83.5802
Go0582665,31.4387,-83.5802
Go0582666,31.4387,-83.5802
Go0582667,31.4387,-83.5802
Go0582668,31.4387,-83.5802
Go0582669,31.4387,-83.5802
Go0582670,31.4387,-83.5802
Go0582671,31.4387,-83.5802
Go0582672,31.4387,-83.5802
Go0582673,31.4387,-83.5802
Go0582674,31.4387,-83.5802
Go0582675,31.4387,-83.5802
Go0582676,31.4387,-83.5802
Go0582677,31.4387,-83.5802
Go0582678,31.4387,-83.5802
Go0582679,31.4387,-83.5802
Go0582680,31.4387,-83.5802
Go0582681,31.4387,-83.5802
Go0582682,31.4387,-83.5802
Go0582683,31.4387,-83.5802
Go0582684,31.4387,-83.5802
Go0582685,31.4387,-83.5802
Go0582686,31.4387,-83.5802
Go0582687,31.4387,-83.5802
Go0582688,31.4387,-83.5802
Go0582689,31.4387,-83.5802
Go0582690,31.4387,-83.5802
Go0582691,31.4387,-83.5802
Go0582692,31.4387,-83.5802
Go0582693,31.4387,-83.5802
Go0582694,31.4387,-83.5802
Go0582695,31.4387,-83.5802
Go0582696,31.4387,-83.5802
Go0582697,31.4387,-83.5802
Go0582698,31.4387,-83.5802
Go0582699,31.4387,-83.5802
Go0582700,31.4387,-83.5802
Go0582701,31.4387,-83.5802
Go0582702,31.4387,-83.5802
Go0582703,31.4387,-83.5802
Go0582704,31.4387,-83.5802
Go0582705,31.4387,-83.5802
Go0582706,31.4387,-83.5802
Go0582707,31.4387,-83.5802
Go0582708,31.4387,-83.5802
Go0582709,31.4387,-83.5802
Go0582710,31.4387,-83.5802
Go0582711,31.4387,-83.5802
Go0582712,31.4387,-83.5802
Go0582713,31.4387,-83.5802
Go0582714,31.4387,-83.5802
Go0582715,31.4387,-83.5802
Go0582716,31.4387,-83.5802
Go0582717,31.4387,-83.5802
Go0582718,31.4387,-83.5802
Go0582719,31.4387,-83.5802
Go0582720,31.4387,-83.5802
Go0582721,31.4387,-83.5802
Go0582722,31.4387,-83.5802
Go0582723,31.4387,-83.5802
Go0582724,31.4387,-83.5802
Go0582725,31.4387,-83.5802
Go0582726,31.4387,-83.5802
Go0582727,31.4387,-83.5802
Go0582728,31.4387,-83.5802
Go0582729,31.4387,-83.5802
Go0582730,31.4387,-83.5802
Go0582731,31.4387,-83.5802
Go0582732,31.4387,-83.5802
Go0582733,31.4387,-83.5802
Go0582734,31.4387,-83.5802
Go0582735,31.4387,-83.5802
Go0582736,31.4387,-83.5802
Go0582737,31.4387,-83.5802
Go0582738,31.4387,-83.5802
Go0582739,31.4387,-83.5802
Go0582740,31.4387,-83.5802
Go0582741,31.4387,-83.5802
Go0582742,31.4387,-83.5802
Go0582743,31.4387,-83.5802
Go0582744,31.4387,-83.5802
Go0582745,31.4387,-83.5802
Go0582746,31.4387,-83.5802
Go0582747,31.4387,-83.5802
Go0582748,31.4387,-83.5802
Go0582749,31.4387,-83.5802
Go0582750,31.4387,-83.5802
Go0582751,31.4387,-83.5802
Go0582752,31.4387,-83.5802
Go0582753,31.4387,-83.5802
Go0582754,31.4387,-83.5802
Go0582755,31.4387,-83.5802
Go0582756,31.4387,-83.5802
Go0582757,31.4387,-83.5802
Go0582758,31.4387,-83.5802
Go0582759,31.4387,-83.5802
Go0582760,31.4387,-83.5802
Go0582761,31.4387,-83.5802
Go0582762,31.4387,-83.5802
Go0582763,31.4387,-83.5802
Go0582764,31.4387,-83.5802
Go0582765,31.4387,-83.5802
Go0582766,31.4387,-83.5802
Go0582767,31.4387,-83.5802
Go0582768,31.4387,-83.5802
Go0582769,31.4387,-83.5802
Go0582770,31.4387,-83.5802
Go0582771,31.4387,-83.5802
Go0582772,31.4387,-83.5802
Go0582773,31.4387,-83.5802
Go0582774,31.4387,-83.5802
Go0582775,31.4387,-83.5802
Go0582776,31.4387,-83.5802
Go0582777,31.4387,-83.5802
Go0582778,31.4387,-83.5802
Go0582779,31.4387,-83.5802
Go0582780,31.4387,-83.5802
Go0582781,31.4387,-83.5802
Go0582782,31.4387,-83.5802
Go0582783,31.4387,-83.5802
Go0582784,31.4387,-83.5802
Go0582785,31.4387,-83.5802
Go0582786,31.4387,-83.5802
Go0582787,31.4387,-83.5802
Go0582788,31.4387,-83.5802
Go0582789,31.4387,-83.5802
Go0582790,31.4387,-83.5802
Go0582791,31.4387,-83.5802
Go0582792,31.4387,-83.5802
Go0582793,31.4387,-83.5802
Go0582794,31.4387,-83.5802
Go0582795,31.4387,-83.5802
Go0582796,31.44,-83.5804
Go0582797,31.44,-83.5804
Go0582798,31.44,-83.5804
Go0582799,31.44,-83.5804
Go0582800,31.44,-83.5804
Go0582801,31.44,-83.5804
