gold_id,latitude,longitude
Gp0621710,14.914483,-88.020533
Gp0621711,87.4761672,94.8885146
Gp0621712,87.4761672,94.8885146
Gp0621713,87.4199366,93.0894339
Gp0621714,87.4199366,93.0894339
Gp0621715,84.1200365,15.9396856
Gp0621716,84.1200365,15.9396856
Gp0621717,83.9216011,18.099531
Gp0621718,83.9216011,18.099531
Gp0621719,81.6716499,7.5152735
Gp0621720,81.6716499,7.5152735
Gp0621721,81.6716499,7.5152735
Gp0621722,81.6716499,7.5152735
Gp0621723,81.6978255,6.2498296
Gp0621724,81.6978255,6.2498296
Gp0621725,81.6978255,6.2498296
Gp0621726,81.6978255,6.2498296
Gp0621727,81.6978255,6.2498296
Gp0621728,81.6978255,6.2498296
Gp0621729,81.6978255,6.2498296
Gp0621730,81.5062222,2.3688757
Gp0621731,81.5062222,2.3688757
Gp0621732,81.4436516,0.4906923
Gp0621733,81.4436516,0.4906923
Gp0621734,81.4436516,0.4906923
Gp0621736,81.4436516,0.4906923
Gp0621737,81.4436516,0.4906923
Gp0621738,81.4436516,0.4906923
Gp0621739,81.0412026,0.430454
Gp0621740,81.0412026,0.430454
Gp0621742,80.6054659,0.5729281
Gp0621743,80.6054659,0.5729281
Gp0621744,80.6054659,0.5729281
Gp0621746,80.1929341,0.5729281
Gp0621747,80.1929341,0.5729281
Gp0621748,79.9417876,0.7775766
Gp0621749,79.7912909,1.7608771
Gp0621750,79.7912909,1.7608771
Gp0621751,79.7912909,1.7608771
Gp0621752,79.7912909,1.7608771
Gp0621754,79.7912909,1.7608771
Gp0621755,79.7912909,1.7608771
Gp0621756,79.7912909,1.7608771
Gp0621758,81.9478269,9.8819748
Gp0621759,81.9478269,9.8819748
Gp0621760,81.7084514,6.7045628
Gp0621761,81.7084514,6.7045628
Gp0621762,81.7084514,6.7045628
Gp0621763,81.7084514,6.7045628
Gp0621764,81.7084514,6.7045628
Gp0621765,81.4436516,0.4906923
Gp0621767,81.4436516,0.4906923
Gp0621768,81.4436516,0.4906923
Gp0621769,81.4436516,0.4906923
Gp0621770,81.4436516,0.4906923
Gp0621772,80.6054659,0.5729281
Gp0621773,80.6054659,0.5729281
Gp0621774,80.6054659,0.5729281
Gp0621775,80.6054659,0.5729281
Gp0621776,80.6054659,0.5729281
Gp0621777,35.635997,-83.495246
Gp0621778,35.67798,-83.478643
Gp0621779,35.635997,-83.495246
Gp0621780,35.67798,-83.478643
Gp0621781,35.635997,-83.495246
Gp0621782,35.6875,-83.501291
Gp0621783,35.679249,-83.47764
Gp0621784,35.679249,-83.47764
Gp0621785,35.635997,-83.495246
Gp0621786,35.6875,-83.501291
Gp0621787,35.679249,-83.47764
Gp0621788,35.679249,-83.47764
Gp0621789,35.67798,-83.478643
Gp0621790,35.636511,-83.495641
Gp0621791,35.677266,-83.47834
Gp0621792,35.636511,-83.495641
Gp0621793,35.636511,-83.495641
Gp0621794,35.636511,-83.495641
Gp0621796,35.677266,-83.47834
Gp0621797,39.00177,-123.06967
Gp0621798,39.00177,-123.06967
Gp0621799,39.00177,-123.06967
Gp0621800,39.00177,-123.06967
Gp0621801,39.00177,-123.06967
Gp0621802,39.00177,-123.06967
Gp0621803,39.00177,-123.06967
Gp0621804,39.00177,-123.06967
Gp0621805,39.00177,-123.06967
Gp0621806,39.00177,-123.06967
Gp0621807,39.00177,-123.06967
Gp0621808,39.00177,-123.06967
Gp0621809,39.00177,-123.06967
Gp0621810,39.00177,-123.06967
Gp0621811,39.00177,-123.06967
Gp0621812,39.00177,-123.06967
Gp0621813,39.00177,-123.06967
Gp0621814,39.00177,-123.06967
Gp0621815,39.00177,-123.06967
Gp0621816,39.00177,-123.06967
Gp0621817,39.00177,-123.06967
Gp0621818,39.00177,-123.06967
Gp0621819,39.00177,-123.06967
Gp0621820,39.00177,-123.06967
Gp0621821,39.00177,-123.06967
Gp0621822,39.00177,-123.06967
Gp0621823,39.00177,-123.06967
Gp0621824,39.00177,-123.06967
Gp0621825,39.00177,-123.06967
Gp0621826,39.00177,-123.06967
Gp0621828,39.00177,-123.06967
Gp0621830,39.00177,-123.06967
Gp0621831,39.00177,-123.06967
Gp0621832,39.00177,-123.06967
Gp0621833,39.00177,-123.06967
Gp0621834,39.00177,-123.06967
Gp0621835,38.08094,-122.072039
Gp0621836,38.09943,-122.04692
Gp0621837,46.9216,-120.6586
Gp0621838,22.881217,58.7006
Gp0621839,22.881217,58.7006
Gp0621840,22.881217,58.7006
Gp0621841,22.881217,58.7006
Gp0621842,22.881217,58.7006
Gp0621843,22.881217,58.7006
Gp0621844,22.881217,58.7006
Gp0621845,22.881217,58.7006
Gp0621846,22.881217,58.7006
Gp0621847,22.881217,58.7006
Gp0621848,22.881217,58.7006
Gp0621849,22.881217,58.7006
Gp0621850,22.881217,58.7006
Gp0621851,22.881217,58.7006
Gp0621852,22.881217,58.7006
Gp0621853,22.881217,58.7006
Gp0621854,22.881217,58.7006
Gp0621855,22.881217,58.7006
Gp0621856,22.881217,58.7006
Gp0621857,22.881217,58.7006
Gp0621858,22.881217,58.7006
Gp0621859,22.881217,58.7006
Gp0621860,22.881217,58.7006
Gp0621861,22.881217,58.7006
Gp0621862,22.881217,58.7006
Gp0621863,22.881217,58.7006
Gp0621864,22.881217,58.7006
Gp0621865,22.881217,58.7006
Gp0621866,22.881217,58.7006
Gp0621867,22.881217,58.7006
Gp0621868,22.881217,58.7006
Gp0621869,22.881217,58.7006
Gp0621870,22.881217,58.7006
Gp0621871,22.881217,58.7006
Gp0621872,22.881217,58.7006
Gp0621873,22.881217,58.7006
Gp0621874,22.881217,58.7006
Gp0621875,22.881217,58.7006
Gp0621876,22.881217,58.7006
Gp0621877,22.881217,58.7006
Gp0621878,22.881217,58.7006
Gp0621879,22.881217,58.7006
Gp0621880,22.881217,58.7006
Gp0621881,22.881217,58.7006
Gp0621882,22.881217,58.7006
Gp0621883,22.881217,58.7006
Gp0621884,22.881217,58.7006
Gp0621885,22.881217,58.7006
Gp0621886,22.881217,58.7006
Gp0621887,22.881217,58.7006
Gp0621888,22.881217,58.7006
Gp0621889,22.881217,58.7006
Gp0621890,22.881217,58.7006
Gp0621891,22.881217,58.7006
Gp0621892,22.881217,58.7006
Gp0621893,22.881217,58.7006
Gp0621894,22.881217,58.7006
Gp0621895,22.881217,58.7006
Gp0621896,22.881217,58.7006
Gp0621897,22.881217,58.7006
Gp0621898,22.881217,58.7006
Gp0621899,22.881217,58.7006
Gp0621900,22.881217,58.7006
Gp0621901,22.881217,58.7006
Gp0621902,22.881217,58.7006
Gp0621903,22.881217,58.7006
Gp0621904,22.881217,58.7006
Gp0621905,22.881217,58.7006
Gp0621906,22.881217,58.7006
Gp0621907,22.881217,58.7006
Gp0621908,22.881217,58.7006
Gp0621909,22.881217,58.7006
Gp0621910,22.881217,58.7006
Gp0621911,22.881217,58.7006
Gp0621912,22.881217,58.7006
Gp0621913,22.881217,58.7006
Gp0621914,22.881217,58.7006
Gp0621915,22.881217,58.7006
Gp0621916,22.881217,58.7006
Gp0621917,22.881217,58.7006
Gp0621918,22.881217,58.7006
Gp0621919,22.881217,58.7006
Gp0621920,22.881217,58.7006
Gp0621921,22.881217,58.7006
Gp0621922,22.881217,58.7006
Gp0621923,22.881217,58.7006
Gp0621924,22.881217,58.7006
Gp0621925,22.881217,58.7006
Gp0621926,22.881217,58.7006
Gp0621927,22.881217,58.7006
Gp0621928,22.881217,58.7006
Gp0621929,22.881217,58.7006
Gp0621930,22.881217,58.7006
Gp0621932,22.881217,58.7006
Gp0621933,22.881217,58.7006
Gp0621934,22.881217,58.7006
Gp0621935,22.881217,58.7006
Gp0621936,22.881217,58.7006
Gp0621937,22.881217,58.7006
Gp0621938,22.881217,58.7006
Gp0621939,22.881217,58.7006
Gp0621940,22.881217,58.7006
Gp0621941,22.881217,58.7006
Gp0621942,22.881217,58.7006
Gp0621943,22.881217,58.7006
Gp0621944,22.881217,58.7006
Gp0621945,22.881217,58.7006
Gp0621946,22.881217,58.7006
Gp0621947,22.881217,58.7006
Gp0621948,22.881217,58.7006
Gp0621949,22.881217,58.7006
Gp0621950,22.881217,58.7006
Gp0621951,22.881217,58.7006
Gp0621952,22.881217,58.7006
Gp0621953,22.881217,58.7006
Gp0621954,22.881217,58.7006
Gp0621955,22.881217,58.7006
Gp0621956,22.881217,58.7006
Gp0621957,22.881217,58.7006
Gp0621958,22.881217,58.7006
Gp0621959,22.881217,58.7006
Gp0621960,22.881217,58.7006
Gp0621961,22.881217,58.7006
Gp0621962,22.881217,58.7006
Gp0621963,22.881217,58.7006
Gp0621964,22.881217,58.7006
Gp0621965,22.881217,58.7006
Gp0621966,22.881217,58.7006
Gp0621967,22.881217,58.7006
Gp0621968,22.881217,58.7006
Gp0621969,22.881217,58.7006
Gp0621970,22.881217,58.7006
Gp0621971,22.881217,58.7006
Gp0621972,22.881217,58.7006
Gp0621973,22.881217,58.7006
Gp0621974,22.881217,58.7006
Gp0621975,22.881217,58.7006
Gp0621976,22.881217,58.7006
Gp0621977,22.881217,58.7006
Gp0621978,22.881217,58.7006
Gp0621979,22.881217,58.7006
Gp0621980,22.881217,58.7006
Gp0621981,22.881217,58.7006
Gp0621982,22.881217,58.7006
Gp0621983,22.881217,58.7006
Gp0621984,22.881217,58.7006
Gp0621985,22.881217,58.7006
Gp0621986,22.881217,58.7006
Gp0621987,22.881217,58.7006
Gp0621988,22.881217,58.7006
Gp0621989,22.881217,58.7006
Gp0621990,22.881217,58.7006
Gp0621991,22.881217,58.7006
Gp0621992,22.881217,58.7006
Gp0621993,22.881217,58.7006
Gp0621994,22.881217,58.7006
Gp0621995,22.881217,58.7006
Gp0621996,22.881217,58.7006
Gp0621997,22.881217,58.7006
Gp0621998,22.881217,58.7006
Gp0621999,22.881217,58.7006
Gp0622000,22.881217,58.7006
Gp0622001,22.881217,58.7006
Gp0622002,22.881217,58.7006
Gp0622003,22.881217,58.7006
Gp0622004,22.881217,58.7006
Gp0622005,22.881217,58.7006
Gp0622006,22.881217,58.7006
Gp0622007,22.881217,58.7006
Gp0622008,22.881217,58.7006
Gp0622009,22.881217,58.7006
Gp0622010,22.881217,58.7006
Gp0622011,22.881217,58.7006
Gp0622013,22.881217,58.7006
Gp0622014,22.881217,58.7006
Gp0622015,22.881217,58.7006
Gp0622016,22.881217,58.7006
Gp0622017,22.881217,58.7006
Gp0622018,22.881217,58.7006
Gp0622019,22.881217,58.7006
Gp0622020,22.881217,58.7006
Gp0622021,22.881217,58.7006
Gp0622022,22.881217,58.7006
Gp0622023,22.881217,58.7006
Gp0622024,22.881217,58.7006
Gp0622025,22.881217,58.7006
Gp0622026,22.881217,58.7006
Gp0622027,22.881217,58.7006
Gp0622028,22.881217,58.7006
Gp0622029,22.881217,58.7006
Gp0622030,22.881217,58.7006
Gp0622031,22.881217,58.7006
Gp0622032,22.881217,58.7006
Gp0622033,22.881217,58.7006
Gp0622034,22.881217,58.7006
Gp0622035,22.881217,58.7006
Gp0622036,22.881217,58.7006
Gp0622037,22.881217,58.7006
Gp0622038,22.881217,58.7006
Gp0622039,22.881217,58.7006
Gp0622040,22.881217,58.7006
Gp0622041,22.881217,58.7006
Gp0622042,22.881217,58.7006
Gp0622043,22.881217,58.7006
Gp0622044,22.881217,58.7006
Gp0622045,22.881217,58.7006
Gp0622046,22.881217,58.7006
Gp0622047,22.881217,58.7006
Gp0622048,22.881217,58.7006
Gp0622050,22.881217,58.7006
Gp0622051,22.881217,58.7006
Gp0622052,22.881217,58.7006
Gp0622053,22.881217,58.7006
Gp0622054,22.881217,58.7006
Gp0622055,22.881217,58.7006
Gp0622056,22.881217,58.7006
Gp0622057,22.881217,58.7006
Gp0622058,22.881217,58.7006
Gp0622059,22.881217,58.7006
Gp0622060,22.881217,58.7006
Gp0622061,22.881217,58.7006
Gp0622062,22.881217,58.7006
Gp0622063,22.881217,58.7006
Gp0622064,22.881217,58.7006
Gp0622065,22.881217,58.7006
Gp0622066,22.881217,58.7006
Gp0622067,22.881217,58.7006
Gp0622068,22.881217,58.7006
Gp0622069,22.881217,58.7006
Gp0622070,22.881217,58.7006
Gp0622071,22.881217,58.7006
Gp0622072,22.881217,58.7006
Gp0622073,22.881217,58.7006
Gp0622074,22.866167,58.710567
Gp0622075,22.866167,58.710567
Gp0622077,22.866167,58.710567
Gp0622078,22.866167,58.710567
Gp0622079,22.866167,58.710567
Gp0622080,22.866167,58.710567
Gp0622081,22.866167,58.710567
Gp0622082,22.866167,58.710567
Gp0622086,22.866167,58.710567
Gp0622087,22.866167,58.710567
Gp0622088,22.866167,58.710567
Gp0622089,22.866167,58.710567
Gp0622090,22.866167,58.710567
Gp0622092,22.866167,58.710567
Gp0622093,22.866167,58.710567
Gp0622094,22.866167,58.710567
Gp0622095,22.866167,58.710567
Gp0622097,22.866167,58.710567
Gp0622098,22.866167,58.710567
Gp0622099,22.866167,58.710567
Gp0622100,22.866167,58.710567
Gp0622101,22.866167,58.710567
Gp0622103,22.866167,58.710567
Gp0622104,22.866167,58.710567
Gp0622105,22.866167,58.710567
Gp0622106,22.866167,58.710567
Gp0622107,22.866167,58.710567
Gp0622108,22.866167,58.710567
Gp0622109,22.866167,58.710567
Gp0622111,22.866167,58.710567
Gp0622112,22.866167,58.710567
Gp0622113,22.866167,58.710567
Gp0622114,22.866167,58.710567
Gp0622115,22.866167,58.710567
Gp0622116,22.866167,58.710567
Gp0622118,22.866167,58.710567
Gp0622119,22.866167,58.710567
Gp0622120,22.866167,58.710567
Gp0622121,22.866167,58.710567
Gp0622122,22.866167,58.710567
Gp0622123,22.866167,58.710567
Gp0622124,22.866167,58.710567
Gp0622126,22.866167,58.710567
Gp0622127,22.866167,58.710567
Gp0622128,22.866167,58.710567
Gp0622129,22.866167,58.710567
Gp0622130,22.866167,58.710567
Gp0622131,22.866167,58.710567
Gp0622133,22.866167,58.710567
Gp0622136,22.866167,58.710567
Gp0622137,22.866167,58.710567
Gp0622138,22.866167,58.710567
Gp0622139,22.866167,58.710567
Gp0622140,22.866167,58.710567
Gp0622141,22.866167,58.710567
Gp0622142,22.866167,58.710567
Gp0622143,22.866167,58.710567
Gp0622144,22.866167,58.710567
Gp0622145,22.866167,58.710567
Gp0622146,22.866167,58.710567
Gp0622148,22.866167,58.710567
Gp0622149,22.866167,58.710567
Gp0622150,22.866167,58.710567
Gp0622151,22.866167,58.710567
Gp0622152,22.866167,58.710567
Gp0622153,22.866167,58.710567
Gp0622159,22.866167,58.710567
Gp0622160,22.866167,58.710567
Gp0622162,22.866167,58.710567
Gp0622164,22.866167,58.710567
Gp0622166,22.866167,58.710567
Gp0622169,22.866167,58.710567
Gp0622172,22.866167,58.710567
Gp0622173,22.866167,58.710567
Gp0622176,22.866167,58.710567
Gp0622179,22.866167,58.710567
Gp0622180,22.866167,58.710567
Gp0622183,22.866167,58.710567
Gp0622188,22.866167,58.710567
Gp0622190,22.866167,58.710567
Gp0622193,22.866167,58.710567
Gp0622195,22.866167,58.710567
Gp0622198,22.866167,58.710567
Gp0622199,22.866167,58.710567
Gp0622200,22.866167,58.710567
Gp0622201,22.866167,58.710567
Gp0622204,22.866167,58.710567
Gp0622205,22.866167,58.710567
Gp0622206,22.866167,58.710567
Gp0622211,22.866167,58.710567
Gp0622212,22.866167,58.710567
Gp0622213,22.866167,58.710567
Gp0622214,22.866167,58.710567
Gp0622215,22.866167,58.710567
Gp0622216,22.866167,58.710567
Gp0622217,22.866167,58.710567
Gp0622218,33.6062,-117.9312
Gp0622219,33.6062,-117.9312
Gp0622220,33.6062,-117.9312
Gp0622221,33.6062,-117.9312
Gp0622222,33.6062,-117.9312
Gp0622223,33.6062,-117.9312
Gp0622224,33.6062,-117.9312
Gp0622225,33.6062,-117.9312
Gp0622226,33.6062,-117.9312
Gp0622228,33.6062,-117.9312
Gp0622229,33.6062,-117.9312
Gp0622230,33.6062,-117.9312
Gp0622231,33.6062,-117.9312
Gp0622232,33.6062,-117.9312
Gp0622233,33.6062,-117.9312
Gp0622234,33.6062,-117.9312
Gp0622235,33.6062,-117.9312
Gp0622236,33.6062,-117.9312
Gp0622237,33.6062,-117.9312
Gp0622238,33.6062,-117.9312
Gp0622239,33.6062,-117.9312
Gp0622240,33.6062,-117.9312
Gp0622241,33.6062,-117.9312
Gp0622244,33.6062,-117.9312
Gp0622245,33.6062,-117.9312
Gp0622246,33.6062,-117.9312
Gp0622247,33.6062,-117.9312
Gp0622248,33.6062,-117.9312
Gp0622249,33.6062,-117.9312
Gp0622250,33.6062,-117.9312
Gp0622251,33.6062,-117.9312
Gp0622252,33.6062,-117.9312
Gp0622253,33.6062,-117.9312
Gp0622254,33.6062,-117.9312
Gp0622255,33.6062,-117.9312
Gp0622256,33.6062,-117.9312
Gp0622257,33.6062,-117.9312
Gp0622258,33.6062,-117.9312
Gp0622259,33.6062,-117.9312
Gp0622260,33.6062,-117.9312
Gp0622261,33.6062,-117.9312
Gp0622262,33.6062,-117.9312
Gp0622263,33.6062,-117.9312
Gp0622264,33.6062,-117.9312
Gp0622265,33.6062,-117.9312
Gp0622266,33.6062,-117.9312
Gp0622267,33.6062,-117.9312
Gp0622268,33.6062,-117.9312
Gp0622269,33.6062,-117.9312
Gp0622270,33.6062,-117.9312
Gp0622271,33.6062,-117.9312
Gp0622272,33.6062,-117.9312
Gp0622273,33.6062,-117.9312
Gp0622274,33.6062,-117.9312
Gp0622275,33.6062,-117.9312
Gp0622276,33.6062,-117.9312
Gp0622277,33.6062,-117.9312
Gp0622279,33.6062,-117.9312
Gp0622280,33.6062,-117.9312
Gp0622281,33.6062,-117.9312
Gp0622282,33.6062,-117.9312
Gp0622283,33.6062,-117.9312
Gp0622284,33.6062,-117.9312
Gp0622285,33.6062,-117.9312
Gp0622286,33.6062,-117.9312
Gp0622287,33.6062,-117.9312
Gp0622288,33.6062,-117.9312
Gp0622289,33.6062,-117.9312
Gp0622290,33.6062,-117.9312
Gp0622291,33.6062,-117.9312
Gp0622292,33.6062,-117.9312
Gp0622293,33.6062,-117.9312
Gp0622294,33.6062,-117.9312
Gp0622295,33.6062,-117.9312
Gp0622296,33.6062,-117.9312
Gp0622297,33.6062,-117.9312
Gp0622298,33.6062,-117.9312
Gp0622299,33.6062,-117.9312
Gp0622300,33.6062,-117.9312
Gp0622301,33.6062,-117.9312
Gp0622302,33.6062,-117.9312
Gp0622303,33.6062,-117.9312
Gp0622304,33.6062,-117.9312
Gp0622306,33.6062,-117.9312
Gp0622307,33.6062,-117.9312
Gp0622308,33.6062,-117.9312
Gp0622309,33.6062,-117.9312
Gp0622310,33.6062,-117.9312
Gp0622311,33.6062,-117.9312
Gp0622312,33.6062,-117.9312
Gp0622313,33.6062,-117.9312
Gp0622314,33.6062,-117.9312
Gp0622315,33.6062,-117.9312
Gp0622316,33.6062,-117.9312
Gp0622317,33.6062,-117.9312
Gp0622318,33.6062,-117.9312
Gp0622319,33.6062,-117.9312
Gp0622320,33.6062,-117.9312
Gp0622321,33.6062,-117.9312
Gp0622322,33.6062,-117.9312
Gp0622323,33.6062,-117.9312
Gp0622324,33.6062,-117.9312
Gp0622325,33.6062,-117.9312
Gp0622326,33.6062,-117.9312
Gp0622327,33.6062,-117.9312
Gp0622328,33.6062,-117.9312
Gp0622329,33.6062,-117.9312
Gp0622330,33.6062,-117.9312
Gp0622331,33.6062,-117.9312
Gp0622332,33.6062,-117.9312
Gp0622333,33.6062,-117.9312
Gp0622334,33.6062,-117.9312
Gp0622335,33.6062,-117.9312
Gp0622336,33.6062,-117.9312
Gp0622337,33.6062,-117.9312
Gp0622338,33.6062,-117.9312
Gp0622339,33.6062,-117.9312
Gp0622340,33.6062,-117.9312
Gp0622341,33.6062,-117.9312
Gp0622342,33.6062,-117.9312
Gp0622343,33.6062,-117.9312
Gp0622344,33.6062,-117.9312
Gp0622345,33.6062,-117.9312
Gp0622346,33.6062,-117.9312
Gp0622347,33.6062,-117.9312
Gp0622348,33.6062,-117.9312
Gp0622349,33.6062,-117.9312
Gp0622350,33.6062,-117.9312
Gp0622351,33.6062,-117.9312
Gp0622352,33.6062,-117.9312
Gp0622353,33.6062,-117.9312
Gp0622354,33.6062,-117.9312
Gp0622355,33.6062,-117.9312
Gp0622356,33.6062,-117.9312
Gp0622357,33.6062,-117.9312
Gp0622358,33.6062,-117.9312
Gp0622359,33.6062,-117.9312
Gp0622360,33.6062,-117.9312
Gp0622361,33.6062,-117.9312
Gp0622362,33.6062,-117.9312
Gp0622363,33.6062,-117.9312
Gp0622364,33.6062,-117.9312
Gp0622365,33.6062,-117.9312
Gp0622366,33.6062,-117.9312
Gp0622367,33.6062,-117.9312
Gp0622368,33.6062,-117.9312
Gp0622369,33.6062,-117.9312
Gp0622370,33.6062,-117.9312
Gp0622371,33.6062,-117.9312
Gp0622372,33.6062,-117.9312
Gp0622373,33.6062,-117.9312
Gp0622374,33.6062,-117.9312
Gp0622375,33.6062,-117.9312
Gp0622376,33.6062,-117.9312
Gp0622377,33.6062,-117.9312
Gp0622378,33.6062,-117.9312
Gp0622379,33.6062,-117.9312
Gp0622380,33.6062,-117.9312
Gp0622381,33.6062,-117.9312
Gp0622382,33.6062,-117.9312
Gp0622383,33.6062,-117.9312
Gp0622384,33.6062,-117.9312
Gp0622385,33.6062,-117.9312
Gp0622386,33.6062,-117.9312
Gp0622387,33.6062,-117.9312
Gp0622388,33.6062,-117.9312
Gp0622389,33.6062,-117.9312
Gp0622390,33.6062,-117.9312
Gp0622391,33.6062,-117.9312
Gp0622392,33.6062,-117.9312
Gp0622393,33.6062,-117.9312
Gp0622394,33.6062,-117.9312
Gp0622395,33.6062,-117.9312
Gp0622396,33.6062,-117.9312
Gp0622397,33.6062,-117.9312
Gp0622398,33.6062,-117.9312
Gp0622399,33.6062,-117.9312
Gp0622400,33.6062,-117.9312
Gp0622401,33.6062,-117.9312
Gp0622402,33.6062,-117.9312
Gp0622403,33.6062,-117.9312
Gp0622404,33.6062,-117.9312
Gp0622405,33.6062,-117.9312
Gp0622406,33.6062,-117.9312
Gp0622407,33.6062,-117.9312
Gp0622408,33.6062,-117.9312
Gp0622409,33.6062,-117.9312
Gp0622410,33.6062,-117.9312
Gp0622411,33.6062,-117.9312
Gp0622412,33.6062,-117.9312
Gp0622413,33.6062,-117.9312
Gp0622415,33.6062,-117.9312
Gp0622416,33.6062,-117.9312
Gp0622417,33.6062,-117.9312
Gp0622418,33.6062,-117.9312
Gp0622420,33.6062,-117.9312
Gp0622421,33.6062,-117.9312
Gp0622422,33.6062,-117.9312
Gp0622424,33.6062,-117.9312
Gp0622425,33.6062,-117.9312
Gp0622426,33.6062,-117.9312
Gp0622427,33.6062,-117.9312
Gp0622430,33.6062,-117.9312
Gp0622431,33.6062,-117.9312
Gp0622432,33.6062,-117.9312
Gp0622438,33.6062,-117.9312
Gp0622439,33.6062,-117.9312
Gp0622441,33.6062,-117.9312
Gp0622442,33.6062,-117.9312
Gp0622446,33.6062,-117.9312
Gp0622447,33.6062,-117.9312
Gp0622448,33.6062,-117.9312
Gp0622449,33.6062,-117.9312
Gp0622452,33.6062,-117.9312
Gp0622453,33.6062,-117.9312
Gp0622456,33.6062,-117.9312
Gp0622457,33.6062,-117.9312
Gp0622461,33.6062,-117.9312
Gp0622464,33.6062,-117.9312
Gp0622465,33.6062,-117.9312
Gp0622469,33.6062,-117.9312
Gp0622472,33.6062,-117.9312
Gp0622477,33.6062,-117.9312
Gp0622478,33.6062,-117.9312
Gp0622479,33.6062,-117.9312
Gp0622481,33.6062,-117.9312
Gp0622482,33.6062,-117.9312
Gp0622486,33.6062,-117.9312
Gp0622487,33.6062,-117.9312
Gp0622489,33.6062,-117.9312
Gp0622490,33.6062,-117.9312
Gp0622491,33.6062,-117.9312
Gp0622492,33.6062,-117.9312
Gp0622496,33.6062,-117.9312
Gp0622497,33.6062,-117.9312
Gp0622503,33.6062,-117.9312
Gp0622504,33.6062,-117.9312
Gp0622505,33.6062,-117.9312
Gp0622506,33.6062,-117.9312
Gp0622507,33.6062,-117.9312
Gp0622508,33.6062,-117.9312
Gp0622510,33.6062,-117.9312
Gp0622511,33.6062,-117.9312
Gp0622512,33.6062,-117.9312
Gp0622513,33.6062,-117.9312
Gp0622514,33.6062,-117.9312
Gp0622515,33.6062,-117.9312
Gp0622516,33.6062,-117.9312
Gp0622517,33.6062,-117.9312
Gp0622518,33.6062,-117.9312
Gp0622519,33.6062,-117.9312
Gp0622520,33.6062,-117.9312
Gp0622521,33.6062,-117.9312
Gp0622522,33.6062,-117.9312
Gp0622523,33.6062,-117.9312
Gp0622524,33.6062,-117.9312
Gp0622525,33.6062,-117.9312
Gp0622526,33.6062,-117.9312
Gp0622527,33.6062,-117.9312
Gp0622528,33.6062,-117.9312
Gp0622529,33.6062,-117.9312
Gp0622530,33.6062,-117.9312
Gp0622531,33.6062,-117.9312
Gp0622532,33.6062,-117.9312
Gp0622533,33.6062,-117.9312
Gp0622534,33.6062,-117.9312
Gp0622535,33.6062,-117.9312
Gp0622536,33.6062,-117.9312
Gp0622537,33.6062,-117.9312
Gp0622538,33.6062,-117.9312
Gp0622539,33.6062,-117.9312
Gp0622540,33.6062,-117.9312
Gp0622541,33.6062,-117.9312
Gp0622542,33.6062,-117.9312
Gp0622543,33.6062,-117.9312
Gp0622544,33.6062,-117.9312
Gp0622545,33.6062,-117.9312
Gp0622546,33.6062,-117.9312
Gp0622547,33.6062,-117.9312
Gp0622548,33.6062,-117.9312
Gp0622549,33.6062,-117.9312
Gp0622550,33.6062,-117.9312
Gp0622551,33.6062,-117.9312
Gp0622552,33.6062,-117.9312
Gp0622553,33.6062,-117.9312
Gp0622554,33.6062,-117.9312
Gp0622555,33.6062,-117.9312
Gp0622556,33.6062,-117.9312
Gp0622557,33.6062,-117.9312
Gp0622558,33.6062,-117.9312
Gp0622559,33.6062,-117.9312
Gp0622560,33.6062,-117.9312
Gp0622561,33.6062,-117.9312
Gp0622562,33.6062,-117.9312
Gp0622563,33.6062,-117.9312
Gp0622564,33.6062,-117.9312
Gp0622566,33.6062,-117.9312
Gp0622567,33.6062,-117.9312
Gp0622568,33.6062,-117.9312
Gp0622569,33.6062,-117.9312
Gp0622570,33.6062,-117.9312
Gp0622571,33.6062,-117.9312
Gp0622572,33.6062,-117.9312
Gp0622573,33.6062,-117.9312
Gp0622574,33.6062,-117.9312
Gp0622575,33.6062,-117.9312
Gp0622576,33.6062,-117.9312
Gp0622577,33.6062,-117.9312
Gp0622578,33.6062,-117.9312
Gp0622579,33.6062,-117.9312
Gp0622580,33.6062,-117.9312
Gp0622581,33.6062,-117.9312
Gp0622582,33.6062,-117.9312
Gp0622583,33.6062,-117.9312
Gp0622584,33.6062,-117.9312
Gp0622585,33.6062,-117.9312
Gp0622586,33.6062,-117.9312
Gp0622587,33.6062,-117.9312
Gp0622588,33.6062,-117.9312
Gp0622589,33.6062,-117.9312
Gp0622590,33.6062,-117.9312
Gp0622591,33.6062,-117.9312
Gp0622592,33.6062,-117.9312
Gp0622593,33.6062,-117.9312
Gp0622594,33.6062,-117.9312
Gp0622595,33.6062,-117.9312
Gp0622596,33.6062,-117.9312
Gp0622597,33.6062,-117.9312
Gp0622949,33.2842,-81.7263
Gp0622950,33.2842,-81.7263
Gp0622951,33.2842,-81.7263
Gp0622952,33.2842,-81.7263
Gp0622953,33.2842,-81.7263
Gp0622954,33.2842,-81.7263
Gp0622955,33.2842,-81.7263
Gp0622956,33.2842,-81.7263
Gp0622957,33.2842,-81.7263
Gp0622958,33.2842,-81.7263
Gp0622959,33.2842,-81.7263
Gp0622960,33.2842,-81.7263
Gp0622961,33.2842,-81.7263
Gp0622962,33.2842,-81.7263
Gp0622963,33.2842,-81.7263
Gp0622964,33.2842,-81.7263
Gp0623287,46.0993,-123.2086
