biosample_id,latitude,longitude
nmdc:bsm-11-sjp3c250,28.1232,-81.43487
nmdc:bsm-11-sjpw3n08,35.67661,-83.474563
nmdc:bsm-11-sjr9xg34,68.622127,-149.280182
nmdc:bsm-11-sjrheg81,39.8577967,-75.7830393
nmdc:bsm-11-sjt5cz49,44.119417,-89.533806
nmdc:bsm-11-sjtd0y05,46.12132,-123.269603
nmdc:bsm-11-sk5y5850,28.12505,-81.43619
nmdc:bsm-11-sk8vv550,29.691389,-81.988611
nmdc:bsm-11-skezew32,42.966111,-89.35611
nmdc:bsm-11-skhfst87,42.476365,-85.451887
nmdc:bsm-11-skkg3v08,42.39,-85.37
nmdc:bsm-11-skqyac45,47.151171,-99.262648
nmdc:bsm-11-skrr3421,37.37556,-80.5202
nmdc:bsm-11-skv7cv64,43.0995,-89.4045
nmdc:bsm-11-skvjsq53,35.955641,-84.221347
nmdc:bsm-11-sm36py77,63.877228,-149.263772
nmdc:bsm-11-sm5jk753,40.15854,-112.521574
nmdc:bsm-11-sm5rj653,42.476365,-85.451887
nmdc:bsm-11-sm6d9r80,38.245899,-109.390298
nmdc:bsm-11-sm81m857,44.119417,-89.533806
nmdc:bsm-11-sm820287,45.665551,-89.218029
nmdc:bsm-11-smdbng42,42.966111,-89.35611
nmdc:bsm-11-smf3pc04,42.013,-93.743
nmdc:bsm-11-smg08081,29.703861,-81.956817
nmdc:bsm-11-smpmj182,43.0995,-89.4045
nmdc:bsm-11-sn0xpa14,50.95966328263342,6.860186268125372
nmdc:bsm-11-sn56r356,42.013,-93.743
nmdc:bsm-11-sn8vkg70,44.296098,-85.199683
nmdc:bsm-11-sna6te04,44.296098,-85.199612
nmdc:bsm-11-sndw9h68,42.476365,-85.451887
nmdc:bsm-11-sne41j22,68.616768,-149.629355
nmdc:bsm-11-snf9zn63,37.851667,-122.294444
nmdc:bsm-11-snfctz27,42.39,-85.37
nmdc:bsm-11-sngh9802,63.880889,-145.742977
nmdc:bsm-11-snh1qh16,38.897609,-78.152007
nmdc:bsm-11-snkspp03,42.476365,-85.451887
nmdc:bsm-11-snmjf183,1.294588,103.776828
nmdc:bsm-11-snsgsr36,42.311278,-122.983444
nmdc:bsm-11-snxce379,32.951498,-87.398914
nmdc:bsm-11-snxxex60,35.9082,-79.0499
nmdc:bsm-11-sp1cbg59,45.831516,-122.018608
nmdc:bsm-11-sp3s3138,46.694742,-119.465555
nmdc:bsm-11-spav5m37,46.121413,-123.269199
nmdc:bsm-11-spj59120,45.83986,-119.70058
nmdc:bsm-11-spjbg416,38.5382,-121.7617
nmdc:bsm-11-spmf5d20,43.1231912,-116.77451
nmdc:bsm-11-spnqnk37,39.057723,-78.070917
nmdc:bsm-11-sprjff45,18.025704,-67.084747
nmdc:bsm-11-spxs5n26,38.889095,-78.168896
nmdc:bsm-11-spzb5g89,46.1216,-123.2695
nmdc:bsm-11-sq388551,34.4149,-119.841
nmdc:bsm-11-sq6vgh17,42.39,-85.37
nmdc:bsm-11-sq85rr87,39.119992,-96.546015
nmdc:bsm-11-sq9as180,71.258668,-156.648849
nmdc:bsm-11-sqckmd04,35.938227,-84.32368
nmdc:bsm-11-sqdep036,42.739897,-70.83609
nmdc:bsm-11-sqhfsm33,44.296098,-85.199612
nmdc:bsm-11-sqkdh226,42.424246,-72.258285
nmdc:bsm-11-sqpv6146,44.5882,-123.1925
nmdc:bsm-11-sqt2k060,17.96911,-66.864276
nmdc:bsm-11-sqyez187,40.81275,-104.696873
nmdc:bsm-11-sr1m9y41,29.691969,-81.992063
nmdc:bsm-11-sr5ccj40,17.972832,-66.857711
nmdc:bsm-11-sr5sb703,33.380971,-97.620209
nmdc:bsm-11-sr61va72,42.476365,-85.451887
nmdc:bsm-11-sr79xp57,42.476365,-85.451887
nmdc:bsm-11-srabh628,43.0995,-89.4045
nmdc:bsm-11-srev1855,33.397987,-97.568339
nmdc:bsm-11-srgd2g80,42.966111,-89.35611
nmdc:bsm-11-srjcf120,43.0995,-89.4045
nmdc:bsm-11-srm6gy44,41.68,-70.2
nmdc:bsm-11-srsk0s50,17.970294,-66.824633
nmdc:bsm-11-srsray11,35.965875,-84.230646
nmdc:bsm-11-srwtps70,44.954777,-110.533202
nmdc:bsm-11-srwv3546,35.964418,-84.285882
nmdc:bsm-11-srxzp068,37.378569,-80.527279
nmdc:bsm-11-srz6pq83,19.564817,-155.313626
nmdc:bsm-11-ss1z0068,42.476365,-85.451887
nmdc:bsm-11-ss7z4g57,44.296098,-85.199612
nmdc:bsm-11-ss86a238,47.12584,-99.253801
nmdc:bsm-11-ssermy88,39.119992,-96.546015
nmdc:bsm-11-ssfs1051,42.481016,-72.178343
nmdc:bsm-11-ssnn9t80,45.763274,-87.187681
nmdc:bsm-11-ssqtnt69,42.013,-93.743
nmdc:bsm-11-sss2dq89,5.8693,-162.11089
nmdc:bsm-11-sss6cr19,63.8798,-149.21539
nmdc:bsm-11-sst52782,36.999698,-119.011037
nmdc:bsm-11-ssvdm625,39.100774,-96.563075
nmdc:bsm-11-ssz2ne60,45.43525,-106.39197
nmdc:bsm-11-st2sp516,45.763274,-87.187681
nmdc:bsm-11-st7qqd05,37.851667,-122.294444
nmdc:bsm-11-stf7ba19,42.39,-85.37
nmdc:bsm-11-stg6v960,40.041058,-105.547043
nmdc:bsm-11-stgvnc38,43.0995,-89.4045
nmdc:bsm-11-sth1dc28,42.476365,-85.451887
nmdc:bsm-11-stjhm055,46.256247,-89.53609
nmdc:bsm-11-stjpwh75,40.473273,-103.018333
nmdc:bsm-11-stkxyz22,45.763274,-87.187681
nmdc:bsm-11-stvjgc48,42.476365,-85.451887
nmdc:bsm-11-stwxpe66,42.013,-93.743
nmdc:bsm-11-stwybx42,42.966111,-89.35611
nmdc:bsm-11-styg2b38,42.013,-93.743
nmdc:bsm-11-stzc8e58,40.810934,-104.729248
nmdc:bsm-11-sv1hnq21,28.72122816,83.91438789
nmdc:bsm-11-sv2ccx82,44.296098,-85.199612
nmdc:bsm-11-sv422m81,44.296098,-85.199683
nmdc:bsm-11-sv771k17,46.1209,-123.2709
nmdc:bsm-11-sv8sgj83,42.476365,-85.451887
nmdc:bsm-11-svhaj048,39.103827,-96.561811
nmdc:bsm-11-svmrr858,44.119417,-89.533806
nmdc:bsm-11-svxckb49,43.9547,-71.7227
nmdc:bsm-11-svys3148,45.763274,-87.187681
nmdc:bsm-11-sw5axf27,40.174021,-112.45284
nmdc:bsm-11-sw8mzc35,38.5326,-121.783
nmdc:bsm-11-swe6xf94,38.257569,-109.413674
nmdc:bsm-11-swgdxr11,42.476365,-85.451887
nmdc:bsm-11-swjghh30,44.296098,-85.199612
nmdc:bsm-11-swme4v31,46.121307,-123.269236
nmdc:bsm-11-swn5jw02,42.013,-93.743
nmdc:bsm-11-swqy8984,32.898842,-87.446131
nmdc:bsm-11-sws2q114,42.476365,-85.451887
nmdc:bsm-11-swy2fc49,47.136134,-99.232896
nmdc:bsm-11-swy7sr86,33.40123,-97.57
nmdc:bsm-11-sx2gdf23,19.554243,-155.228851
nmdc:bsm-11-sx6g9p20,37.377486,-80.527932
nmdc:bsm-11-sxesr627,-37.796972960817214,144.95895892649088
nmdc:bsm-11-sxgnxs52,42.013,-93.743
nmdc:bsm-11-sxk4m027,35.412699,-99.058259
nmdc:bsm-11-sxkd5q37,43.0995,-89.4045
nmdc:bsm-11-sxm38813,35.410599,-99.058779
nmdc:bsm-11-sxnz1010,32.699247,-117.15979
nmdc:bsm-11-sxxkma47,42.476365,-85.451887
nmdc:bsm-11-sxy2mn09,42.476365,-85.451887
nmdc:bsm-11-sy2byr29,32.974426,-87.42694
nmdc:bsm-11-sy2stn94,35.982199,-84.212753
nmdc:bsm-11-sy7fp976,42.476365,-85.451887
nmdc:bsm-11-sy8b7r39,45.797373,-90.092307
nmdc:bsm-11-syb42s66,46.1212,-123.2698
nmdc:bsm-11-syjsn240,40.051247,-105.565041
nmdc:bsm-11-symyxf83,17.963818,-66.875667
nmdc:bsm-11-syx5tr30,42.476365,-85.451887
nmdc:bsm-11-sz0q6k84,44.296098,-85.199664
nmdc:bsm-11-sz40h311,42.476365,-85.451887
nmdc:bsm-11-sz48rw05,40.818371,-104.746715
nmdc:bsm-11-sz67wv88,46.232249,-89.534573
nmdc:bsm-11-szceht46,42.392282,-72.254598
nmdc:bsm-11-szd4fj93,46.1212,-123.2713
nmdc:bsm-11-szd9e306,43.0995,-89.4045
nmdc:bsm-11-szfd9052,42.476365,-85.451887
nmdc:bsm-11-szfgmc26,42.45243,-72.250472
nmdc:bsm-11-szg9d079,45.822941,-121.998707
nmdc:bsm-11-szgg1x10,45.16543,-120.6592
nmdc:bsm-11-szkj2v49,46.68323333,-11.6042
nmdc:bsm-11-szn5rt57,45.665551,-89.218027
nmdc:bsm-11-szntna95,51.381883,30.037636
nmdc:bsm-11-szs84q67,42.476365,-85.451887
nmdc:bsm-11-szx1n339,40.15854,-112.521574
nmdc:bsm-11-szy4vy17,42.510139,-72.212583
nmdc:bsm-11-szyy9j91,18.321,-65.8172
nmdc:bsm-11-szzf0p32,42.424246,-72.258285
nmdc:bsm-11-t00a3s17,19.554243,-155.228851
nmdc:bsm-11-t035gg59,17.973138,-66.861701
nmdc:bsm-11-t043x886,17.972768,-66.851235
nmdc:bsm-11-t04f1w91,44.296098,-85.199612
nmdc:bsm-11-t06ec359,42.476365,-85.451887
nmdc:bsm-11-t08d4v55,63.87307,-149.287886
nmdc:bsm-11-t0aaxr04,37.372058,-80.524252
nmdc:bsm-11-t0afhk70,42.013,-93.743
nmdc:bsm-11-t0bnk181,46.97638889,-87.98416667
nmdc:bsm-11-t0c73353,44.296098,-85.199612
nmdc:bsm-11-t0kq4j26,31.909531,-110.833359
nmdc:bsm-11-t0twy062,45.763274,-87.187681
nmdc:bsm-11-t0v48b69,68.666666,-149.369752
nmdc:bsm-11-t0vnmc40,28.125082,-81.432746
nmdc:bsm-11-t0w76k96,42.481016,-72.178343
nmdc:bsm-11-t0ww6c13,63.879623,-145.720429
nmdc:bsm-11-t0yz9e20,45.49355,-89.592162
nmdc:bsm-11-t0z99285,68.627175,-149.590514
nmdc:bsm-11-t10e2007,42.476365,-85.451887
nmdc:bsm-11-t147d204,44.119417,-89.533806
nmdc:bsm-11-t16bw552,63.879623,-145.720429
nmdc:bsm-11-t179p633,29.696568,-82.02558
nmdc:bsm-11-t1cnks45,42.013,-93.743
nmdc:bsm-11-t1dxmg92,38.890566,-78.139432
nmdc:bsm-11-t1f4ce77,42.45243,-72.250472
nmdc:bsm-11-t1jw2g21,43.0995,-89.4045
nmdc:bsm-11-t1qn3f71,32.8993,35.6136
nmdc:bsm-11-t1sdkw94,42.013,-93.743
nmdc:bsm-11-t1ttgc27,68.627175,-149.590514
nmdc:bsm-11-t1vyqb25,68.627175,-149.590514
nmdc:bsm-11-t1wrxt42,45.763274,-87.187681
nmdc:bsm-11-t21kbh64,44.067944,-71.290624
nmdc:bsm-11-t21szv52,42.476365,-85.451887
nmdc:bsm-11-t224fs06,35.419991,-99.057264
nmdc:bsm-11-t23xm067,42.30844,-71.3412
nmdc:bsm-11-t28hky56,68.627943,-149.347229
nmdc:bsm-11-t2jy7v39,63.877228,-149.263772
nmdc:bsm-11-t2keen91,44.296098,-85.199612
nmdc:bsm-11-t2mwbn08,35.982199,-84.212753
nmdc:bsm-11-t2ner660,35.88,-106.3031
nmdc:bsm-11-t2njc291,44.296098,-85.199612
nmdc:bsm-11-t2w8a056,42.39,-85.37
nmdc:bsm-11-t2ws2c71,42.476365,-85.451887
nmdc:bsm-11-t2zxne83,33.397987,-97.568339
nmdc:bsm-11-t322nb69,35.412139,-99.069792
nmdc:bsm-11-t3361g22,47.129092,-99.245921
nmdc:bsm-11-t34hp206,47.128258,-99.257768
nmdc:bsm-11-t3c9hk29,43.0995,-89.4045
nmdc:bsm-11-t3g40h74,37.851667,-122.294444
nmdc:bsm-11-t3gez573,44.296098,-85.199683
nmdc:bsm-11-t3jsa236,65.17688,-147.559452
nmdc:bsm-11-t3mv8t37,42.476365,-85.451887
nmdc:bsm-11-t3nrzr24,32.529789,-87.818194
nmdc:bsm-11-t3rg3r96,38.92045766,-106.948452785
nmdc:bsm-11-t3sqmr03,43.0995,-89.4045
nmdc:bsm-11-t3tfm164,44.119417,-89.533806
nmdc:bsm-11-t3y4pj73,46.231744,-89.53264
nmdc:bsm-11-t40jm778,31.910358,-110.838435
nmdc:bsm-11-t412vy43,40.6195637,-109.61135
nmdc:bsm-11-t4faqd35,45.763274,-87.187681
nmdc:bsm-11-t4kk7y84,33.403989,-97.572744
nmdc:bsm-11-t4m98z10,42.476365,-85.451887
nmdc:bsm-11-t4n9b548,42.476365,-85.451887
nmdc:bsm-11-t4qhe818,38.93,-77.05
nmdc:bsm-11-t4zby589,34.4149,-119.841
nmdc:bsm-11-t5127n32,63.863602,-149.273634
nmdc:bsm-11-t5212r40,42.476365,-85.451887
nmdc:bsm-11-t5b50j88,42.476365,-85.451887
nmdc:bsm-11-t5c05y48,44.296098,-85.199614
nmdc:bsm-11-t5e55q46,28.099732,-81.399974
nmdc:bsm-11-t5gjvv95,43.0995,-89.4045
nmdc:bsm-11-t5hpr355,42.013,-93.743
nmdc:bsm-11-t5nc1v50,42.476365,-85.451887
nmdc:bsm-11-t5pb6s83,39.221583,-96.582637
nmdc:bsm-11-t5s5vw65,42.013,-93.743
nmdc:bsm-11-t5v65655,44.296098,-85.199612
nmdc:bsm-11-t5xad317,45.763274,-87.187681
nmdc:bsm-11-t5z7a132,44.296098,-85.199638
nmdc:bsm-11-t621zw39,44.296098,-85.199683
nmdc:bsm-11-t66vr873,42.476365,-85.451887
nmdc:bsm-11-t6shsk68,42.39,-85.37
nmdc:bsm-11-t6tv7m33,42.013,-93.743
nmdc:bsm-11-t7137964,28.1232,-81.43487
nmdc:bsm-11-t71b4p84,37.87745088325767,-122.25056987961348
nmdc:bsm-11-t725ha92,42.476365,-85.451887
nmdc:bsm-11-t76edm77,28.073118,-81.428559
nmdc:bsm-11-t79pdp04,42.013,-93.743
nmdc:bsm-11-t7jevt42,39.08766,-96.58479
nmdc:bsm-11-t7kwgq57,44.016047,-109.143313
nmdc:bsm-11-t7rjym30,44.296098,-85.199612
nmdc:bsm-11-t7s59580,42.013,-93.743
nmdc:bsm-11-t7vnh723,42.013,-93.743
nmdc:bsm-11-t7xabq16,45.761334,-122.330793
nmdc:bsm-11-t7xb8h63,44.588011,-123.192906
nmdc:bsm-11-t7xxm411,45.763274,-87.187681
nmdc:bsm-11-t7yad238,40.817292,-104.750288
nmdc:bsm-11-t83x0q64,63.875088,-149.210438
nmdc:bsm-11-t85zt525,42.17566,-72.7
nmdc:bsm-11-t86gpa65,42.013,-93.743
nmdc:bsm-11-t8d86880,47.12584,-99.253801
nmdc:bsm-11-t8ez0791,42.013,-93.743
nmdc:bsm-11-t8h7cn37,43.0995,-89.4045
nmdc:bsm-11-t8k5qh07,44.970313,-110.501884
nmdc:bsm-11-t8kagr42,52.4762,13.6259
nmdc:bsm-11-t8n2te31,42.476365,-85.451887
nmdc:bsm-11-t8s61a71,39.036615,-95.192035
nmdc:bsm-11-t8t6ed32,44.296098,-85.199612
nmdc:bsm-11-t902xd49,42.476365,-85.451887
nmdc:bsm-11-t91h0d69,68.665514,-149.375519
nmdc:bsm-11-t92hzr24,68.627175,-149.590514
nmdc:bsm-11-t93nj750,45.826444,-90.086211
nmdc:bsm-11-t94qg769,42.013,-93.743
nmdc:bsm-11-t983zg21,44.296098,-85.199612
nmdc:bsm-11-t9d2pm44,42.476365,-85.451887
nmdc:bsm-11-t9g52730,50.91020354498825,6.414313738007794
nmdc:bsm-11-t9gbr362,34.4149,-119.841
nmdc:bsm-11-t9hyfh91,47.151171,-99.262648
nmdc:bsm-11-t9kxpn65,42.476365,-85.451887
nmdc:bsm-11-t9nq6t47,40.15854,-112.521574
nmdc:bsm-11-t9svts26,44.296098,-85.199612
nmdc:bsm-11-t9th2n39,47.160965,-99.11068
nmdc:bsm-11-t9vnbq30,42.013,-93.743
nmdc:bsm-11-t9y2b332,19.561039,-155.249535
nmdc:bsm-11-ta418y46,37.37556,-80.5202
nmdc:bsm-11-ta57qr34,44.119417,-89.533806
nmdc:bsm-11-ta8dt754,46.121579,-123.269208
nmdc:bsm-11-ta9g7z16,42.39,-85.37
nmdc:bsm-11-tabdkm73,31.840609,-110.917189
nmdc:bsm-11-taczam15,28.039641,-81.393323
nmdc:bsm-11-tadzfp68,42.476365,-85.451887
nmdc:bsm-11-taeh1308,42.013,-93.743
nmdc:bsm-11-tarb6273,29.691969,-81.992063
nmdc:bsm-11-tatnw626,42.013,-93.743
nmdc:bsm-11-taxbd841,63.875798,-149.21335
nmdc:bsm-11-tazyr695,45.763274,-87.187681
nmdc:bsm-11-tb0w4v02,44.296098,-85.199612
nmdc:bsm-11-tb3zsp05,42.013,-93.743
nmdc:bsm-11-tb4zzb98,42.476365,-85.451887
nmdc:bsm-11-tb5tgw23,37.3607,-80.524992
nmdc:bsm-11-tb6j2b52,46.770404,-100.913635
nmdc:bsm-11-tb8py349,63.8798,-149.21539
nmdc:bsm-11-tbef9f92,44.296098,-85.199612
nmdc:bsm-11-tbgr2k81,42.476365,-85.451887
nmdc:bsm-11-tbm39v93,45.83986,-119.70058
nmdc:bsm-11-tbn4rb48,31.840609,-110.917189
nmdc:bsm-11-tbpd6r42,42.476365,-85.451887
nmdc:bsm-11-tbpgp032,19.553624,-155.319191
nmdc:bsm-11-tbqpd657,29.689482,-81.960693
nmdc:bsm-11-tbry5m26,42.966111,-89.35611
nmdc:bsm-11-tbstjf77,42.476365,-85.451887
nmdc:bsm-11-tc2rd345,31.196146,-84.473242
nmdc:bsm-11-tc7jtc12,42.966111,-89.35611
nmdc:bsm-11-tc95td89,45.506757,-89.58706
nmdc:bsm-11-tcbbwz46,42.013,-93.743
nmdc:bsm-11-tcbtpj74,45.831516,-122.018608
nmdc:bsm-11-tcd1bv23,35.982199,-84.212753
nmdc:bsm-11-tcd4r795,43.0995,-89.4045
nmdc:bsm-11-tce22278,51.212497,30.211561
nmdc:bsm-11-tcs0fy52,45.82049,-121.95191
nmdc:bsm-11-tcxb3w32,44.587809,-123.193624
nmdc:bsm-11-td1qw547,47.136134,-99.232896
nmdc:bsm-11-td6p6n21,42.476365,-85.451887
nmdc:bsm-11-td766z18,-23.205,113.7680556
nmdc:bsm-11-td76w618,31.196146,-84.473242
nmdc:bsm-11-td9fm715,40.055052,-105.561551
nmdc:bsm-11-tdc2my80,42.966111,-89.35611
nmdc:bsm-11-tdgegt09,32.948795,-87.397268
nmdc:bsm-11-tdhtk140,38.6,-87.8
nmdc:bsm-11-tdkjgc50,43.0995,-89.4045
nmdc:bsm-11-tdkwrp57,39.115597,-96.638463
nmdc:bsm-11-tdrast31,40.055052,-105.561551
nmdc:bsm-11-tdsygw31,42.476365,-85.451887
nmdc:bsm-11-tdt16s29,38.889095,-78.168896
nmdc:bsm-11-tdtfr182,42.476365,-85.451887
nmdc:bsm-11-te5fxe60,44.5877,-123.1934
nmdc:bsm-11-te7rmp35,47.16165,-99.10656
nmdc:bsm-11-tea8p723,68.627175,-149.590514
nmdc:bsm-11-teamn330,42.476365,-85.451887
nmdc:bsm-11-tebr8596,38.5326,-121.783
nmdc:bsm-11-teemvm07,43.0995,-89.4045
nmdc:bsm-11-tew3vz89,42.39,-85.37
nmdc:bsm-11-tex2hk40,-37.796972960817214,144.95895892649088
nmdc:bsm-11-tf77t709,42.476365,-85.451887
nmdc:bsm-11-tfbpqd05,40.275899,-105.546756
nmdc:bsm-11-tfd1tz69,18.024533,-67.076837
nmdc:bsm-11-tfddp930,35.9076,-79.0506
nmdc:bsm-11-tfem5t46,38.890131,-76.560014
nmdc:bsm-11-tfeqy730,45.739055,-122.309112
nmdc:bsm-11-tff92b81,32.590694,-106.84254
nmdc:bsm-11-tffhv104,38.92045766,-106.948452785
nmdc:bsm-11-tfjgd123,42.476365,-85.451887
nmdc:bsm-11-tfk0sc29,42.013,-93.743
nmdc:bsm-11-tfs5e732,64.8558,-147.8335
nmdc:bsm-11-tftc6v48,46.234625,-89.560771
nmdc:bsm-11-tfw8vy40,44.296098,-85.199612
nmdc:bsm-11-tfx2zq24,31.906778,-110.815262
nmdc:bsm-11-tfxpda06,17.968869,-66.867682
nmdc:bsm-11-tg2fkx98,50.95966328263342,6.860186268125372
nmdc:bsm-11-tg45jq97,68.627175,-149.590514
nmdc:bsm-11-tg4fsq36,43.0995,-89.4045
nmdc:bsm-11-tg51nz02,42.424246,-72.258285
nmdc:bsm-11-tgaceb95,39.7392,-123.6308
nmdc:bsm-11-tgarte94,33.406134,-97.593996
nmdc:bsm-11-tgbtda17,42.476365,-85.451887
nmdc:bsm-11-tgcfra21,42.476365,-85.451887
nmdc:bsm-11-tgdzqr59,44.296098,-85.199612
nmdc:bsm-11-tgfagd06,44.055247,-71.263146
nmdc:bsm-11-tgjbek83,32.952869,-87.397606
nmdc:bsm-11-tgm9by91,45.665551,-89.218027
nmdc:bsm-11-tgn1wb60,44.296098,-85.199671
nmdc:bsm-11-tgs1a291,45.665551,-89.218082
nmdc:bsm-11-th0wg084,42.538302,-72.175607
nmdc:bsm-11-th1gte13,42.476365,-85.451887
nmdc:bsm-11-th3rk121,45.665551,-89.218027
nmdc:bsm-11-th3sr643,46.1215,-123.2703
nmdc:bsm-11-th4ngt95,43.0995,-89.4045
nmdc:bsm-11-th7a6c34,45.665551,-89.218027
nmdc:bsm-11-th7w0252,38.890803,-76.553986
nmdc:bsm-11-th8fhy11,38.9603293,-76.925967
nmdc:bsm-11-thbf3734,40.818371,-104.746715
nmdc:bsm-11-the13c24,40.76835556,-111.8462639
nmdc:bsm-11-thk7kz57,42.476365,-85.451887
nmdc:bsm-11-thkyax14,31.198433,-84.467178
nmdc:bsm-11-thpb7b07,44.5874,-123.1932
nmdc:bsm-11-thswhv93,32.952869,-87.397606
nmdc:bsm-11-thzpcg59,44.954777,-110.533202
nmdc:bsm-11-tj1kgw39,44.296098,-85.199612
nmdc:bsm-11-tj2f4z41,42.013,-93.743
nmdc:bsm-11-tj5aaa15,33.73,-84.37
nmdc:bsm-11-tjeafa21,45.824274,-121.966341
nmdc:bsm-11-tjfspf62,71.285301,-156.605382
nmdc:bsm-11-tjgbke56,40.817292,-104.750288
nmdc:bsm-11-tjjxbp29,39.2386771,-84.712397
nmdc:bsm-11-tjq38888,42.476365,-85.451887
nmdc:bsm-11-tjr0ws15,31.909824,-110.835912
nmdc:bsm-11-tjzc6k94,63.877756,-145.753497
nmdc:bsm-11-tk37g702,37.111276,-119.728168
nmdc:bsm-11-tk4p2r83,45.665551,-89.218027
nmdc:bsm-11-tkdcqc15,68.627175,-149.590514
nmdc:bsm-11-tkjf5011,44.296098,-85.199612
nmdc:bsm-11-tkvter10,42.476365,-85.451887
nmdc:bsm-11-tkwn9650,44.588085,-123.194044
nmdc:bsm-11-tkxpgx74,39.1041,-96.6027
nmdc:bsm-11-tkz5h017,39.087456,-77.971942
nmdc:bsm-11-tm2heh24,65.154979,-147.507196
nmdc:bsm-11-tm4de928,68.627175,-149.590514
nmdc:bsm-11-tm4vah60,46.3727,-119.2719
nmdc:bsm-11-tmanj445,47.136134,-99.232896
nmdc:bsm-11-tmckv983,42.013,-93.743
nmdc:bsm-11-tmezvh66,42.013,-93.743
nmdc:bsm-11-tmf35g78,39.085485,-77.969265
nmdc:bsm-11-tmp1q555,34.4149,-119.841
nmdc:bsm-11-tmse6e07,48.16859,-117.3904
nmdc:bsm-11-tmx0j993,42.013,-93.743
nmdc:bsm-11-tn0q7m74,45.812246,-90.092743
nmdc:bsm-11-tn2emc28,38.920405922,-106.9484972
nmdc:bsm-11-tn59kj11,42.013,-93.743
nmdc:bsm-11-tn5pwk45,37.110011,-119.735218
nmdc:bsm-11-tn753k69,44.119417,-89.533806
nmdc:bsm-11-tn7m7b92,44.296098,-85.199612
nmdc:bsm-11-tn8hd186,43.0995,-89.4045
nmdc:bsm-11-tn8q1269,40.178,-81.073
nmdc:bsm-11-tnbabs47,44.587442,-123.193709
nmdc:bsm-11-tnjnf468,44.296098,-85.199612
nmdc:bsm-11-tnkghx83,42.476365,-85.451887
nmdc:bsm-11-tnmxzz76,42.476365,-85.451887
nmdc:bsm-11-tnvwce66,38.8952,-78.1476
nmdc:bsm-11-tnwa3450,37.106602,-119.72024
nmdc:bsm-11-tnwd5936,19.578312,-155.318129
nmdc:bsm-11-tp35cs20,44.296098,-85.199612
nmdc:bsm-11-tpatza67,44.5878,-123.1926
nmdc:bsm-11-tpb4pt39,39.09957,-96.564404
nmdc:bsm-11-tpdee537,68.66045,-149.37013
nmdc:bsm-11-tpf01j33,42.476365,-85.451887
nmdc:bsm-11-tpgmz617,42.013,-93.743
nmdc:bsm-11-tpj2p916,44.296098,-85.199612
nmdc:bsm-11-tpjtay30,42.476365,-85.451887
nmdc:bsm-11-tpqkhk19,38.9511,-90.3712
nmdc:bsm-11-tprfty18,42.476365,-85.451887
nmdc:bsm-11-tptj8973,68.627175,-149.590514
nmdc:bsm-11-tpv0yj31,39.087456,-77.971942
nmdc:bsm-11-tpvn3q79,32.8993,35.6136
nmdc:bsm-11-tpxcn956,43.099,-89.405
nmdc:bsm-11-tpz7pe87,45.831516,-122.018608
nmdc:bsm-11-tpzf1a43,40.043059,-105.581501
nmdc:bsm-11-tq21xp40,35.907944,-84.275214
nmdc:bsm-11-tq233f02,32.591348,-106.843322
nmdc:bsm-11-tq2k2z77,38.920576363,-106.948748019
nmdc:bsm-11-tq5x7269,42.013,-93.743
nmdc:bsm-11-tq8q6y51,43.0995,-89.4045
nmdc:bsm-11-tq97bm16,42.427091,-72.229737
nmdc:bsm-11-tqa2h752,44.296098,-85.199612
nmdc:bsm-11-tqd03w73,46.008,-89.701
nmdc:bsm-11-tqe9qr59,44.948383,-110.631377
nmdc:bsm-11-tqk8hq03,44.296098,-85.199683
nmdc:bsm-11-tqssrq05,18.019086,-67.075469
nmdc:bsm-11-tqsz1q77,28.72122816,83.91438789
nmdc:bsm-11-tr289e56,35.404309,-99.059225
nmdc:bsm-11-tr6kk385,43.0995,-89.4045
nmdc:bsm-11-tr8h2q52,65.190675,-147.536694
nmdc:bsm-11-trbf6m66,44.5878,-123.1936
nmdc:bsm-11-tre08s26,43.0995,-89.4045
nmdc:bsm-11-trkdrc88,42.39,-85.37
nmdc:bsm-11-trkhrt77,45.802505,-90.062109
nmdc:bsm-11-trnjyd68,28.043948,-81.393638
nmdc:bsm-11-trpbtt49,46.1212,-123.2703
nmdc:bsm-11-trt1b493,45.665551,-89.218084
nmdc:bsm-11-trwtvx69,44.119417,-89.533806
nmdc:bsm-11-ts14qh55,69.82278,-148.67861
nmdc:bsm-11-ts30zt16,40.043663,-105.569904
nmdc:bsm-11-ts4bgc61,41.0152,-96.1577
nmdc:bsm-11-ts4c0m53,45.762439,-122.33032
nmdc:bsm-11-ts4d6p85,46.243102,-89.544805
nmdc:bsm-11-ts9xn851,38.887763,-78.147164
nmdc:bsm-11-tsae2018,40.17372,-112.456712
nmdc:bsm-11-tscxxj94,35.410788,-99.057569
nmdc:bsm-11-tsd7z567,46.008,-89.701
nmdc:bsm-11-tsgx8x62,65.15401,-147.50258
nmdc:bsm-11-tskg5d47,63.875088,-149.210438
nmdc:bsm-11-tsm65m51,44.226456,-122.163825
nmdc:bsm-11-tstf0136,42.013,-93.743
nmdc:bsm-11-tt0dxa07,42.013,-93.743
nmdc:bsm-11-tt19mv67,45.43525,-106.39197
nmdc:bsm-11-tt2j3p19,42.476365,-85.451887
nmdc:bsm-11-tt43ns44,42.476365,-85.451887
nmdc:bsm-11-ttg2t449,40.178,-81.073
